Município;Núm.;Nome;Partido/Coligação;Votação;% Válidos
SANTANA DO PARAÍSO;10;LUZIA DO KIM;PRB/PRB / PSB / PR / PC do B / PTC / PMN / PT do B / PSD / PTN / PRP / PTB / SD / PEN / PSL;10.283;66,11 %
SANTANA DO RIACHO;14;ANDRÉ;PTB/PTB / PDT / PSDB / PMDB;2.369;57,15 %
SANTANA DOS MONTES;22;TOIM;PR/PR / PSD / PDT / PPS;2.011;60,46 %
SANTA RITA DE CALDAS;22;GERALDO;PR/PR / DEM;3.522;59,75 %
SANTA RITA DE IBITIPOCA;20;DR NOGUEIRA;PSC/PMDB / PSC / PROS;1.680;59,30 %
SANTA RITA DE JACUTINGA;25;LUIZ FERNANDO OSORIO;DEM/DEM / PSD / PT;2.011;74,12 %
SANTA RITA DE MINAS;10;ILTON ROSA;PRB/PRB / PSDB / PDT / PHS / PTC;2.232;45,88 %
SANTA RITA DO ITUETO;15;FIRMINO TON;PMDB/PMDB / PRB / PP / PT;2.153;53,68 %
SANTA RITA DO SAPUCAÍ;22;JEFFINHO;PR/PR / PPS / PSB / PDT / PT do B / PRP / PSL;13.698;61,63 %
SANTA ROSA DA SERRA;15;ZE HUMBERTO;PMDB/PMDB / PT / PSB;1.593;54,70 %
SANTA VITÓRIA;15;SALIM CURI;PMDB/PMDB / PDT / DEM / SD / PT / PC do B / PT do B / PTC / PP / PPS;7.607;55,51 %
SANTO ANTÔNIO DO AMPARO;15;EVANDRO CARRARA;PMDB/PMDB / PSL / PV / PSDB / PSB / PRB / PHS / PR / PSC / PT / PTC / SD / PEN / PRTB;7.594;72,76 %
SANTO ANTÔNIO DO AVENTUREIRO;23;PAULINHO;PPS/PPS / DEM / PSD;1.867;56,85 %
SANTO ANTÔNIO DO GRAMA;11;ALCIONE;PP/PP / PTB / PSL / DEM / PHS / PSD;1.563;46,31 %
SANTO ANTÔNIO DO ITAMBÉ;65;JOÃOZINHO BARACHO;PC do B/PT / PTB / PSD / PC do B;2.150;80,16 %
SANTO ANTÔNIO DO JACINTO;10;EMERSON;PRB/PRB / PR / PHS / PPS;2.978;43,36 %
SANTO ANTÔNIO DO MONTE;45;DINHO DO BRÁZ;PSDB/PSDB / PV / DEM / PP / PT do B;9.717;67,81 %
SANTO ANTÔNIO DO RETIRO;13;LULA;PT/PPS / PSC / PT;2.745;61,85 %
SANTO ANTÔNIO DO RIO ABAIXO;23;JORGE TURCO;PPS/PTB / PR / PSB / PPS / PSDB;910;50,56 %
SANTO HIPÓLITO;15;DR. GILSON;PMDB/PMDB / PPS / PHS / PR / PSB;1.329;54,27 %
SANTOS DUMONT;23;BETINHO;PPS/PDT / PPS;10.464;38,31 %
SÃO BENTO ABADE;14;ENEIAS;PTB/PTB / PMDB / PR / PHS / PSDB / PSD;1.049;64,16 %
SÃO BRÁS DO SUAÇUÍ;55;ELIAS;PSD/PMDB / PSDB / PSD / PSB / PV / PRB / PTB;1.768;63,26 %
SÃO DOMINGOS DAS DORES;25;ZÉ ADAIR;DEM/PP / DEM / PSDB;2.454;55,12 %
SÃO DOMINGOS DO PRATA;22;ALFREDO;PR/PR / PSB / PT / SD / PSD;4.220;39,74 %
SÃO FÉLIX DE MINAS;10;CLEUDIM MACHADO;PRB/PRB / PMDB;1.561;51,45 %
SÃO FRANCISCO;22;VEIM;PR/PR / PRTB / PROS / DEM / PSB / PRB / PSDB;11.283;39,76 %
SÃO FRANCISCO DE PAULA;45;MÉRITON ALVES;PSDB/PSDB / PMDB;2.670;56,92 %
SÃO FRANCISCO DE SALES;10;JOSÉ SEBASTIÃO DE OLIVEIRA;PRB/PRB / PDT / PT / PR / PV;2.366;55,67 %
SÃO FRANCISCO DO GLÓRIA;15;WALACE DO FABINHO;PMDB/PT / PMDB / PSDB;1.870;50,35 %
SÃO GERALDO;45;MARCILIO;PSDB/PRB / PP / PTB / PTN / PSB / PSDB / PC do B / PT do B / SD;3.441;63,38 %
SÃO GERALDO DA PIEDADE;11;OZANAM FARIAS;PP/PP / PT / DEM / PDT / PMDB / PTN / PHS;1.881;61,19 %
SÃO GERALDO DO BAIXIO;15;LÉO MOREIRA;PMDB/PT / PMDB / PRB / PTB;1.346;51,16 %
SÃO GONÇALO DO ABAETÉ;31;NETO DO SUPERMERCADO;PHS/PRB / PDT / PHS / PT do B / PTB / PSDB / PSB / PV;2.212;50,77 %
SÃO GONÇALO DO PARÁ;15;TONINHO ANDRÉ;PMDB/PMDB / PDT / PT / PSC / PV / PT do B / SD;3.702;53,73 %
SÃO GONÇALO DO RIO ABAIXO;12;ANTÔNIO CARLOS;PDT/PDT / PV / DEM / PC do B / PSD / PSC / PTB / PPS / PMN / PP / PROS / PR / PT / PSDB;5.079;52,42 %
SÃO GONÇALO DO RIO PRETO;45;JOÃO DUMONT;PSDB/PP / PTB / PMDB / DEM / PSDB / PT do B;1.380;58,50 %
SÃO GONÇALO DO SAPUCAÍ;40;ELOI RADIN;PSB/PSB / PSL / PRTB / PC do B / PT / PROS;6.666;64,71 %
SÃO GOTARDO;13;SEIJI SEKITA;PT/PT / PV / PC do B / REDE / DEM;9.498;51,39 %
SÃO JOÃO BATISTA DO GLÓRIA;15;NILVINHA;PMDB/PMDB / PSL;1.872;37,08 %
SÃO JOÃO DA LAGOA;22;CARLIM DIAS;PR/PR / PP / PDT / PSC / PV / PSDB / PT do B;1.762;44,90 %
SÃO JOÃO DA MATA;55;DENIZE VILHENA;PSD/PSD / PSDB;1.584;55,46 %
SÃO JOÃO DA PONTE;13;DANILO VELOSO;PT/PRB / PT / PTB / PR / PSB / PSD / PMN;8.470;52,92 %
SÃO JOÃO DAS MISSÕES;13;ZÉ NUNES;PT/PT / PTB / PMN / PT do B / PMDB;3.639;53,11 %
SÃO JOÃO DEL REI;17;NIVALDO ANDRADE;PSL/PDT / PSL / PHS / PMDB / PMB / PPL / PSC;22.252;45,87 %
SÃO JOÃO DO MANHUAÇU;15;SÉRGIO CAMILO;PMDB/PMDB / PR / PDT / PROS / PEN / PRB / PT;3.768;50,34 %
SÃO JOÃO DO MANTENINHA;40;GENTIL;PSB/PROS / PSB / PSD / PSDB / PTB / PTC;2.216;50,48 %
SÃO JOÃO DO ORIENTE;15;VÉIO;PMDB/PT / PMDB / PSB / PHS;2.779;46,67 %
SÃO JOÃO DO PACUÍ;13;ARISMAR;PT/PT / PEN / DEM / PMDB / PRP / PP / PDT / PTB / PR / PMN;1.760;54,93 %
SÃO JOÃO DO PARAÍSO;33;MÔNICA MENDES;PMN/PMN / PP / PDT / REDE / PSC / PR / DEM / PSD / SD / PTB;7.526;77,60 %
SÃO JOÃO EVANGELISTA;45;DR. PEDRO;PSDB/PDT / DEM / PTC / PRP / PSDB / PT do B / PTB / PSC;4.611;51,39 %
SÃO JOÃO NEPOMUCENO;40;ERNANDES;PSB/PSB / PDT / PTN / PSL / PRTB / PEN / PSD / PMB;7.418;46,35 %
SÃO JOAQUIM DE BICAS;25;GUTO RESENDE;DEM/DEM / PPS / PMB / PRP / PR / PT do B / PV / PC do B / PSC / PTC / PSB / PROS / SD / PP / PRTB;6.524;44,84 %
SÃO JOSÉ DA BARRA;40;SERGINHO DA AUTO ESCOLA;PSB/PSB / PMDB / PDT / PSD / PT do B / SD / PSL / PTC / PP;2.769;100,00 %
SÃO JOSÉ DA LAPA;13;DIEGO;PT/PT / PC do B / PRB / PSL;5.522;41,12 %
SÃO JOSÉ DA SAFIRA;45;TONY LACERDA;PSDB/PSDB / PR / PP / PTB / PPS / PMDB;1.914;59,46 %
SÃO JOSÉ DA VARGINHA;15;VANDEIR;PMDB/PMDB / DEM / PP / PHS;1.589;54,38 %
SÃO JOSÉ DO ALEGRE;15;PARANA;PMDB/PMDB / DEM / PT / SD;1.400;44,60 %
SÃO JOSÉ DO DIVINO;15;DR MARCOS;PMDB/PMDB / PSD / PPS / PHS / PV;1.496;53,87 %
SÃO JOSÉ DO GOIABAL;11;PEDRO PAPAGAIO;PP/PP / PT / PTB / PMDB / PR / DEM / PHS / PSDB / PROS;1.631;100,00 %
SÃO JOSÉ DO JACURI;25;CLAUDIO DA JUCA;DEM/DEM / PTB;1.586;40,86 %
SÃO JOSÉ DO MANTIMENTO;45;CLEBER SABINO;PSDB/PMDB / PPS / DEM / PSDB;1.532;60,17 %
SÃO LOURENÇO;22;CELIA CAVALCANTI;PR/PR / PEN / PROS / PT do B / PSC / PC do B / PRP / PPL / PSD / PDT;13.415;56,00 %
SÃO MIGUEL DO ANTA;40;WAGNER DAMIÃO;PSB/PT / PSB / PMDB / PSDC / PT do B / PC do B / PR / PHS / PPS / SD;2.824;57,03 %
SÃO PEDRO DA UNIÃO;45;CUSTODIO;PSDB/PSDB / PPS / PSC;2.126;59,20 %
SÃO PEDRO DOS FERROS;11;NEWTON AVELAR;PP/PP / PT / PSDB / PTC;3.273;64,52 %
SÃO PEDRO DO SUAÇUÍ;45;RICARDO LEÃO;PSDB/PSDB / PC do B / PTB / PV / SD / PP / DEM / PEN;2.267;62,19 %
SÃO ROMÃO;45;MARCELO MEIRELES;PSDB/PTC / PP / PSL / PSB / SD / PRP / PSC / PSD / PSDB / PMN;2.927;55,29 %
SÃO ROQUE DE MINAS;25;ROLDÃO;DEM/PRB / DEM / PSDB;2.130;46,40 %
SÃO SEBASTIÃO DA BELA VISTA;13;AUGUSTO;PT/PT / PR / PSDB / PRB;3.694;82,70 %
SÃO SEBASTIÃO DA VARGEM ALEGRE;15;CLAUDIOMIR;PMDB/PMDB / PDT / PSDB / PHS / PRTB;1.221;54,10 %
SÃO SEBASTIÃO DO ANTA;15;JOÃO DO JESUS;PMDB/PT / PMDB / PROS / PR;2.401;53,44 %
SÃO SEBASTIÃO DO MARANHÃO;15;XIBINHA;PMDB/PSDB / PRB / PMDB / PT / PTB / PROS / PT do B;3.125;48,61 %
SÃO SEBASTIÃO DO OESTE;12;BELINHO;PDT/PDT / PSL / PSB / DEM / PC do B / PSDB;3.373;57,25 %
SÃO SEBASTIÃO DO PARAÍSO;14;WALKINHO;PTB/PTB / REDE / PV / DEM / PSDB / PR / PHS / PPS / SD / PSC / PP;14.627;43,46 %
SÃO SEBASTIÃO DO RIO PRETO;55;SEBASTIAO DO LUIS;PSD/PDT / PRTB / PTB / PSD;626;46,00 %
SÃO SEBASTIÃO DO RIO VERDE;43;SANDRO;PV/PV / PT / PROS;991;57,92 %
SÃO THOMÉ DAS LETRAS;13;MARISA;PT/PRB / PT / PMDB / PRTB;1.683;44,77 %
SÃO TIAGO;45;DENILSON;PSDB/PSDB / PSB / PRTB / PPS / DEM;5.029;78,73 %
SÃO TOMÁS DE AQUINO;15;ZE CARLOS;PMDB/PMDB / DEM / PHS / PT / PROS;2.706;57,78 %
SÃO VICENTE DE MINAS;15;LILI DO GAS;PMDB/PMDB / PT;2.267;50,91 %
SAPUCAÍ-MIRIM;15;JEFFERSON;PMDB/PMDB / PP / PSDB / PRB / PDT / DEM;2.963;100,00 %
SARDOÁ;11;ZÉ COELHO;PP/PP / PT / PPS / PSL;2.026;53,00 %
SARZEDO;22;MARCELO PINHEIRO;PR/PSDB / PP / PMDB / DEM / SD / PSL / PMN / PRB / PHS / PTB / PPS / PTC / PR;13.088;85,39 %
SEM PEIXE;15;DOMINGOS PAIVA;PMDB/PMDB / PC do B / PT / PSDB / PP / PTB / PROS / PRB / PV;1.453;50,70 %
SENADOR AMARAL;15;DENILSON;PMDB/PMDB / PT;2.156;48,61 %
SENADOR CORTES;14;PEDRO PAULO;PTB/PTB / PP;1.207;56,32 %
SENADOR FIRMINO;45;DONIZETI;PSDB/PSDB / PR / PSD;2.921;53,56 %
SENADOR JOSÉ BENTO;15;FERNANDO;PMDB/PT / PMDB / PR / PSD;1.011;52,14 %
SENADOR MODESTINO GONÇALVES;14;VALMIR BARRÃO;PTB/PTB / PPS / PV;1.185;32,43 %
SENHORA DE OLIVEIRA;22;RICARDO;PR/PR / PMDB;2.780;56,64 %
SENHORA DO PORTO;36;ZÉ DO NEM;PTC/PTC / PMDB / PPS;1.370;53,41 %
SENHORA DOS REMÉDIOS;22;DENILSON;PR/PSDB / PPS / DEM / PSD / PSB / PDT / PHS / PR;2.828;100,00 %
SERICITA;45;MARILDA;PSDB/PSDB / PR / PSL / PT / PRTB / PV / SD / PPS / PSB / PSD;4.055;72,41 %
SERITINGA;25;MARQUINHO DO ZECA;DEM/PT / PMDB / DEM / PTB;831;51,26 %
SERRA AZUL DE MINAS;45;SARGENTO LEONARDO;PSDB/PSDB / SD;1.397;51,17 %
SERRA DA SAUDADE;11;ALAOR MACHADO;PP/PDT / PSC / PSDB / PP / PV;490;56,52 %
SERRA DOS AIMORÉS;12;IRAN;PDT/PDT / PT / PSL / PTB / PSD / PSDB;1.867;42,92 %
SERRA DO SALITRE;43;JOCA;PV/PV / DEM / PSC / PMN / SD / PSDB;4.544;61,97 %
SERRANIA;15;LUIZINHO;PMDB/PSDB / PTB / DEM / PMDB / PSD / PP;2.829;86,09 %
SERRANÓPOLIS DE MINAS;25;PIPIU;DEM/DEM / PPS / PSD / PSDB / PTB / SD;1.716;52,09 %
SERRANOS;13;ZÉ VASCONCELOS;PT/PT / PSDB / PR / DEM;769;42,79 %
SERRO;11;GUILHERME;PP/PP / PTB / PPS / PSDB;7.267;68,60 %
SETE LAGOAS;15;LEONE MACIEL;PMDB/PMDB / PRB / PMN / PT do B / PSC / PHS / PTC / PEN / PSDB;50.698;48,85 %
SETUBINHA;45;WARLIM BARBOSA;PSDB/DEM / PSDB / PP / PRB / PTB / PHS / PV / PR;3.431;57,20 %
SILVEIRÂNIA;25;JANINHO;DEM/PSB / PHS / PT / DEM / PP / PTB;1.227;51,58 %
SILVIANÓPOLIS;45;VITOR NERY DE MORAIS;PSDB/PSDB / PMDB / DEM;2.338;60,01 %
SIMÃO PEREIRA;23;ANTONIO SARTEI;PPS/PMDB / PPS / PT do B;810;34,67 %
SIMONÉSIA;13;LAERTE AUGUSTO;PT/PT do B / PT / DEM / PSD;4.867;42,13 %
SOBRÁLIA;22;MARIA DAS NEVES;PR/PR / PSDB / PT do B / PPS / PHS;1.822;51,91 %
SOLEDADE DE MINAS;23;EMERSON;PPS/PPS / PRTB / DEM / PSDB;1.883;44,99 %
TABULEIRO;11;DAURO MARTINS;PP/PP / PPS / PTB / PSDB;2.166;61,39 %
TAIOBEIRAS;45;DANILO MENDES;PSDB/PRB / PSC / PR / DEM / PPS / PV / PSDB;9.431;52,30 %
TAPARUBA;45;JOAQUIM DO CIEL;PSDB/PSDB / PTB / PSB / PHS / PSL / PV;1.680;58,13 %
TAPIRA;14;LILIANE VENÂNCIO;PTB/PTB / PHS;2.039;58,69 %
TAPIRAÍ;15;NADINHO;PMDB/PMDB / PTB / SD / PV;843;53,66 %
TAQUARAÇU DE MINAS;20;CIDINHO;PSC/PSC / PSD / PHS / PSB / PRP / PT do B;1.645;44,84 %
TARUMIRIM;25;TILICA;DEM/DEM / PRB / PP / PMDB / PR / PMN / PSB / PSDB / PSD / SD / PROS;4.605;56,45 %
TEIXEIRAS;22;DIOGUINHO;PR/PTB / PMDB / PR / PHS / PROS;5.044;61,18 %
TEÓFILO OTONI;13;DANIEL SUCUPIRA;PT/PT / PSDC / SD / PC do B;30.293;45,53 %
TIMÓTEO;11;DR. GERALDO HILARIO;PP/PP / PC do B / PPL / PMN / PMDB / SD;11.572;25,59 %
TIRADENTES;45;ZÉ ANTÔNIO DO PACU;PSDB/PSDB / PTB / PSL / REDE / PSC / DEM / PHS / PSB;2.648;100,00 %
TIROS;15;ANDRE PRAXEDÃO;PMDB/PMDB;3.382;72,53 %
TOCANTINS;31;NEM;PHS/PHS / PMDB / PT / PP / PR / PTB;5.577;53,21 %
TOCOS DO MOJI;45;TONINHO RODRIGUES;PSDB/PSDB / PV;1.903;57,16 %
TOLEDO;45;DONIZETI;PSDB/PSDB / PT;2.468;51,42 %
TOMBOS;55;RUSSA;PSD/DEM / PSD / PP / PRB / PSB / PTB;2.834;50,82 %
TRÊS CORAÇÕES;15;DR. CLAUDIO;PMDB/PMDB / DEM / PSDB / PSD / PP / PTN / PPL / PR / PV / PRTB / PRB / PT;17.872;57,81 %
TRÊS MARIAS;45;BEM-TI-VI;PSDB/PP / DEM / PSDB / PRTB / PHS;9.537;52,40 %
TRÊS PONTAS;55;DR. LUIZ ROBERTO;PSD/PSD / PMDB / PRB / PT / PSL / PSC / PSDC / PRTB / PHS / PMN / PTC / PEN / PPL / PC do B / PT do B / SD / PROS;20.584;60,96 %
TUMIRITINGA;77;ZÉ PAULO;SD/SD / PRB / PEN / PDT / PR / PT;2.786;60,25 %
TUPACIGUARA;90;TENENTE CARLOS;PROS/PROS / PT / PV / PC do B / PSB;7.704;49,97 %
TURMALINA;14;CARLINHOS BARBOSA;PTB/PTB / PPS / PDT / PRP / PT do B / PSB / PRTB;5.614;49,37 %
TURVOLÂNDIA;12;ELIVELTO;PDT/PDT / PP / PHS / PSD / SD;1.894;56,02 %
UBÁ;31;EDSON;PHS/PHS / PPS / PRB / PRP / PSL / PT do B / PTB;17.335;36,38 %
UBAÍ;22;DR. MARQUIM;PR/PR / PV / PSDB / PSD / DEM / PC do B;6.097;85,74 %
UBAPORANGA;23;GILMAR;PPS/PRB / PDT / PR / PPS / DEM / PHS / PTC / PSB / PSDB / PSD;4.815;60,41 %
UBERABA;15;PAULO PIAU;PMDB/PMDB / PSD / DEM / PTB / PHS / PSDC;75.251;55,30 %
UBERLÂNDIA;11;ODELMO LEÃO;PP/PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB;250.390;72,05 %
UMBURATIBA;14;DÔGA;PTB/PTB / PSDB / SD;1.307;57,55 %
UNAÍ;45;BRANQUINHO;PSDB/PSDB / PRP;19.527;42,33 %
UNIÃO DE MINAS;22;JOÃO DO AMBROZIO;PR/PR / PP / PSC / PSB;1.621;60,13 %
URUANA DE MINAS;14;RONALDO VERDADEIRO;PTB/PTB / PHS / PP;1.591;55,51 %
URUCÂNIA;10;FRED;PRB/PRB / PRTB / PPS / PSDB / SD / PDT;3.813;58,15 %
URUCUIA;33;RUTILIO;PMN/PMN / PMDB / PSL / PTN / DEM / PMB / SD / PTB;3.322;56,64 %
VARGEM ALEGRE;12;MÁRIO;PDT/PDT / PMDB / PSB / PSDB / PT / DEM / PTB / PSL;3.169;64,37 %
VARGEM BONITA;15;SAMUEL;PMDB/PMDB / PSD / DEM / PSB / PV / PSDB;1.846;100,00 %
VARGEM GRANDE DO RIO PARDO;15;JOÃO BOSCO;PMDB/PMDB / PR / PP / PSC / PT / PSDB / PPS;1.349;100,00 %
VARGINHA;14;ANTÔNIO SILVA;PTB/PTB / PSL / PSDB / PT do B / PP / PTN / PR / PHS / PMN / PV / PSC / DEM / PROS;32.155;43,98 %
VARJÃO DE MINAS;15;TONINHO DO SUPERMERCADO;PMDB/PMDB / PHS / PR / PSC / DEM;2.544;51,27 %
VÁRZEA DA PALMA;31;EDUARDO MONTEIRO DO POSTO;PHS/PP / PMDB / PSC / PHS;13.207;67,64 %
VARZELÂNDIA;15;VALQUÍRIA CARDOSO;PMDB/PRB / PT / PMDB / PSC / PSD / PT do B;5.859;53,77 %
VAZANTE;11;ADILSON BASTOS;PP/PP / PSB / PSDB / PPS / PSL / PHS / PPL;5.641;100,00 %
VERDELÂNDIA;13;WILTON MADUREIRA;PT/PT / PSD / PTB / DEM / PHS / PSB;2.368;44,76 %
VEREDINHA;45;EDILSON;PSDB/PSDB / PV / PPS;2.013;50,99 %
VERÍSSIMO;43;LUIZINHO DO DOCA;PV/PR / PV / PT do B / PP;1.521;64,42 %
VERMELHO NOVO;90;GE;PROS/PRB / PROS / PSL;2.200;55,98 %
VESPASIANO;45;ILCE ROCHA;PSDB/PSL / PPS / DEM / PHS / PMN / PP / PSC / PTC / PV / PDT / PROS / PTB / PSB / PMB / PC do B / PSDB / PMDB / PR;29.333;52,53 %
VIÇOSA;45;ANGELO CHEQUER;PSDB/PPS / PRB / PRP / PRTB / PSB / PSDB / PSL / PTB / PTC / PV / PP;23.945;64,08 %
VIEIRAS;13;ADRIANO;PT/PRB / PT / PTB / PMDB / REDE;1.678;54,80 %
VIRGEM DA LAPA;45;DIOGÉNES;PSDB/PDT / DEM / PC do B / PSDB / PMDB / PPS / PTB;3.620;51,96 %
VIRGÍNIA;15;KADU DO JOÃO BOSCO;PMDB/PMDB / PT / PP;3.102;51,74 %
VIRGINÓPOLIS;20;BOBY;PSC/PSC / PRTB / PT / PDT / PTN;3.412;56,50 %
VIRGOLÂNDIA;15;ARNALDO BRAGA;PMDB/PMDB / PP / PSDB;1.882;56,06 %
VISCONDE DO RIO BRANCO;13;IRAN;PT/PT / PMDB / PC do B / PDT / PSL / PHS / DEM / PSD;11.621;53,29 %
VOLTA GRANDE;15;SEU JORGE;PMDB/PMDB / PT / PDT;1.533;40,27 %
WENCESLAU BRAZ;14;MAGELA;PTB/PTB / PDT;1.195;46,73 %
